name,sex,ID_card,phone_number,email,company,career,credit_card_number,credit_limit,application_date,address
吴洋,F,511113193208314837,15901809492,juanqiu@hotmail.com,凌颖信息网络有限公司,半导体技术,2291431179320297,93839,2020-04-15 18:08:32,宁夏回族自治区璐县浔阳长春路H座 496349
邢艳,F,210211198504225728,18733602493,yan12@hotmail.com,鑫博腾飞科技有限公司,地勤人员,4750445649246767,133900,2019-10-17 06:41:17,广东省龙市徐汇嘉禾路n座 873815
张丽丽,M,441223195406265553,18574002437,xzhao@yahoo.com,鸿睿思博传媒有限公司,预定部主管,2265616676079949,30215,2020-01-26 22:37:26,福建省洋县翔安陈街W座 454528
吴秀珍,M,361125193410201518,18519295614,rfang@gmail.com,联通时科传媒有限公司,印刷包装,38630403799109,132646,2020-05-16 10:02:59,陕西省娟县长寿陈路h座 203687
刘超,F,441201195901164137,15060093649,qiang19@gmail.com,中建创业信息有限公司,技工普工,3596412588438425,161256,2020-05-08 09:53:28,海南省瑜县南长西宁街L座 233684
董林,M,330424199712318376,18516737233,dingqiang@hotmail.com,精芯信息有限公司,食品/饮料研发,30399381200856,157710,2020-08-04 10:46:25,甘肃省南京市门头沟孙街e座 901457
王秀芳,M,340703194209017721,13613679782,moqiang@gmail.com,浙大万朋科技有限公司,家政服务/保姆,4688578196421073,64362,2020-02-16 03:25:05,四川省丹市牧野成都街M座 430621
周彬,M,130100194007014441,18847613968,ttang@yahoo.com,佳禾信息有限公司,区域销售总监,4682403792451,12711,2020-04-03 05:18:37,湖南省武汉县清河黄路g座 513525
陈秀珍,F,371725194001151109,14509021219,xiulan78@yahoo.com,群英科技有限公司,系统工程师,4049273500699275493,25583,2020-07-23 18:20:21,台湾省荆门县上街重庆街A座 563102
刘婷,F,431230196411123062,18528503554,li95@hotmail.com,趋势信息有限公司,灯光师,341681512840112,12306,2019-12-25 01:34:27,辽宁省瑞市沈河李街z座 128462
娄桂芳,F,620401194806282177,18103960995,qiuchao@hotmail.com,合联电子网络有限公司,网站策划,377517869909562,194573,2019-08-31 07:34:19,安徽省济南市萧山赵路n座 513113
白玉华,F,511681195911106282,13207036638,luwei@gmail.com,立信电子网络有限公司,电子商务总监,3563810753951206,27284,2019-11-19 23:32:08,陕西省燕县龙潭门街I座 552287
王建军,F,220182199008186420,14565810802,xieguiying@gmail.com,华成育卓传媒有限公司,房地产销售经理/主管,3576869323017638,89856,2019-12-22 23:12:09,江西省关岭市朝阳何街z座 501653
杨洁,M,211081197412280134,13688327295,taotian@yahoo.com,图龙信息信息有限公司,FAE 现场应用工程师,4802432720794434,27626,2019-11-23 09:25:35,澳门特别行政区南京县普陀合山街G座 221953
吴想,F,130681200207143065,18947315910,junfan@hotmail.com,群英网络有限公司,工程/设备经理,3516732934612002,150866,2019-11-04 21:20:31,四川省凤兰县梁平王路V座 869138
任婷婷,F,532326193412174285,13100251933,tcao@hotmail.com,新格林耐特信息有限公司,其他,4793622062988351,126991,2019-10-29 01:32:21,宁夏回族自治区雷市东城梁街A座 782077
董桂香,M,320582196708282546,13409769175,gongfang@hotmail.com,恒聪百汇网络有限公司,锅炉工程师/技师,4842134191653535,135272,2019-12-13 03:28:35,内蒙古自治区萍市崇文武汉街y座 414544
衡洁,M,445321197809026245,15130966431,qiujun@gmail.com,联软传媒有限公司,项目主管,4398790905714059,175941,2020-03-03 02:38:06,浙江省乌鲁木齐县高坪长沙路j座 978304
涂晶,F,510300193311102750,18930353911,ayi@yahoo.com,联通时科科技有限公司,复卷工,36929917183574,149041,2019-08-29 17:29:15,新疆维吾尔自治区建国市朝阳惠州路h座 724993
洪艳,F,13043519860522016X,18648343521,bzhong@yahoo.com,立信电子信息有限公司,保险,30496462778592,154255,2020-02-25 06:20:38,河北省深圳市友好成都街y座 564934
陈林,M,320903196508036777,14564575671,zma@gmail.com,同兴万点信息有限公司,仿真应用工程师,4066981361027653,159686,2019-11-27 04:55:28,甘肃省璐市城北沈阳街x座 175293
刘彬,F,371403197209185075,15270330737,li80@hotmail.com,襄樊地球村网络有限公司,灯光师,38134719470414,142968,2020-05-20 09:16:23,云南省长春县怀柔海门路I座 663918
林彬,F,330400194512185843,18109494264,mintang@gmail.com,七喜传媒有限公司,产品专员,576625582738,36350,2019-11-02 18:24:16,安徽省上海市长寿王路e座 865633
韦云,F,532901193312253731,13392143044,dengna@hotmail.com,易动力网络有限公司,投诉专员,4106823051939783,19490,2019-09-17 21:52:29,江苏省想县大兴郭路g座 504340
国敏,M,530102198101029100,18706013056,xlin@yahoo.com,创亿网络有限公司,策略发展总监,4183052115589710964,64867,2020-02-12 20:19:37,河北省秀珍县高坪张街Y座 341029
王倩,M,360727194801204002,18821114202,junxu@hotmail.com,新格林耐特科技有限公司,汽车电子工程师,30164894802725,179330,2020-02-21 11:32:46,内蒙古自治区畅市秀英田街l座 290955
张波,F,632726195507267964,13742808026,byu@hotmail.com,迪摩信息有限公司,房地产中介/置业顾问,4045007560905212,126413,2019-09-28 05:47:15,山西省桂芝县萧山王街C座 902468
孟婷婷,F,653223199603233963,13202966358,weijun@hotmail.com,惠派国际公司传媒有限公司,船舶工程师,6571353955623896,9011,2019-09-29 03:51:50,重庆市哈尔滨市静安石家庄街O座 405665
杜辉,F,410000193203146254,14701056941,lliao@yahoo.com,晖来计算机科技有限公司,餐厅领班,4156170847194946459,173443,2020-06-21 09:22:48,山西省太原县沈北新哈尔滨路l座 887065
吴云,M,431101199701259677,13849761649,yqiao@gmail.com,天开网络有限公司,通信技术开发及应用,4548175398266,35955,2020-07-09 10:23:26,湖南省哈尔滨县浔阳葛街a座 950803
黄玉,F,620101198904269744,13868039060,xiuying15@yahoo.com,通际名联科技有限公司,营运主管,4753099640997,15633,2020-03-23 07:32:02,宁夏回族自治区梧州县南长辽阳街K座 493314
李秀荣,M,410222196701107904,18508336871,fuli@hotmail.com,富罳科技有限公司,餐饮服务,30550718690686,33566,2019-12-28 02:04:07,重庆市玉英市普陀香港街d座 263044
吴畅,F,360105197612079276,14579420870,pingjia@gmail.com,维旺明科技有限公司,保险经纪人/保险代理,30216446506178,59565,2020-06-13 02:46:58,新疆维吾尔自治区澳门县南溪黄街p座 713026
陈伟,M,659003193409209099,15281721638,xiuying09@yahoo.com,信诚致远信息有限公司,特效设计师,3558817710708154,100261,2019-12-24 12:33:07,广西壮族自治区兴城市大兴田路T座 477781
黄婷,M,410482193202203583,18713346911,pmo@gmail.com,华远软件科技有限公司,会计经理/会计主管,3547474694871543,96357,2020-03-13 21:39:39,上海市兴安盟县南溪钱街i座 513140
李楠,M,45070319460510446X,18033126540,ojin@gmail.com,华远软件传媒有限公司,科研人员,571524796083,128329,2020-04-20 10:45:57,山西省北镇市沙市芦街X座 259005
鲁佳,M,231024198607094009,18632281232,yang05@hotmail.com,商软冠联信息有限公司,环保检测,4177884009564119,99040,2020-08-06 14:48:38,北京市兴安盟县淄川陈街W座 573231
刘慧,F,320700196710212674,18280805146,yong62@gmail.com,飞利信科技有限公司,结构工程师,5232919954696886,103606,2020-02-06 07:57:57,新疆维吾尔自治区兴安盟县西峰朱街Y座 167682
唐婷婷,F,370687194708143412,14595326100,jiamin@gmail.com,彩虹信息有限公司,ERP实施顾问,2649750219286765,176949,2020-04-04 09:24:24,山东省郑州市吉区杨街D座 376637
高帅,M,321311198207281960,13588088877,lei98@hotmail.com,中建创业网络有限公司,水利/水电工程师,6011342559440631,186140,2019-08-28 17:49:19,云南省淑华市南长谢街c座 780058
金兰英,F,411327194809212991,13313662865,lei69@gmail.com,国讯网络有限公司,其他,6558689643791679,151152,2020-07-18 00:56:00,吉林省大冶县梁平黄街G座 608053
王秀梅,M,513226196908039779,13197392804,qianguiying@hotmail.com,佳禾信息有限公司,停车管理员,2230194807374722,5597,2019-10-08 07:23:53,河南省石家庄市浔阳孙路w座 654643
常明,F,320982196503014574,13387082728,xkang@gmail.com,兰金电子信息有限公司,律师助理,4513210658745036,172540,2020-08-08 13:35:15,广东省帆县高坪六盘水街q座 303998
王瑞,F,210803197706046718,13421930429,xiulan81@hotmail.com,巨奥传媒有限公司,销售行政助理,3548288048814416,94761,2020-03-08 13:43:20,内蒙古自治区建市花溪南京路C座 263190
马成,F,44060819771023378X,14547450048,gang62@gmail.com,艾提科信科技有限公司,专柜彩妆顾问(BA),060482771726,14885,2020-07-27 18:20:33,广西壮族自治区淑兰县普陀林街e座 742592
戴淑兰,F,130521199208139239,18187356543,lei14@yahoo.com,盟新网络有限公司,采购员,4672182436552,52603,2020-03-11 19:49:49,江苏省瑜县翔安东莞街s座 818607
朱波,F,130227194203173883,13673964276,weiwan@gmail.com,MBP软件信息有限公司,化验员,6530894829701434,176629,2020-04-15 15:16:55,湖北省银川县徐汇重庆街Z座 924387
马莹,M,371321199008230753,15724877589,qiangsun@gmail.com,浙大万朋网络有限公司,质量管理/测试经理(QA/QC经理),4073366497218056,94501,2020-06-07 03:12:56,天津市阳县长寿深圳街L座 564308
刘婷,M,230781195203276974,18896218750,dzeng@yahoo.com,华成育卓信息有限公司,打稿机操作员,3593291783894183,165758,2020-06-04 08:15:33,青海省呼和浩特市高明周路z座 615510
张燕,M,140302199702192539,14567193619,weihao@gmail.com,商软冠联科技有限公司,漂染工,4933809644452656,77198,2019-10-01 20:45:46,内蒙古自治区瑜市华龙上海街D座 264721
罗斌,F,321322200108117355,15919061963,fanmin@yahoo.com,飞利信网络有限公司,在校学生,4547870644421396,108859,2020-06-25 22:41:29,安徽省北京县崇文段路c座 596367
王鹏,F,131001200112275096,15721840997,kongyan@hotmail.com,万迅电脑传媒有限公司,电池/电源开发,4860870973523530,190633,2020-04-03 23:29:49,吉林省深圳市沙湾魏路H座 311720
吴云,M,431225199705207758,13740754703,weilu@yahoo.com,数字100信息有限公司,项目经理/主管,4834656605392422359,151531,2019-12-13 05:57:43,湖南省亮县锡山银川路Z座 912337
邵涛,F,610622197608189814,18277565157,mtao@hotmail.com,创亿传媒有限公司,保险,6549132199114105,178955,2019-10-10 20:58:55,吉林省博市城东西安路d座 844685
魏林,F,331124198602024107,13338396354,fangqin@gmail.com,思优信息有限公司,铆工,4831789927989611,156563,2019-11-28 10:11:52,山东省荆门市静安孙路w座 380934
王丹丹,F,441324196202283668,14726792802,yujuan@hotmail.com,明腾网络有限公司,培训助理,4095883751726461,77397,2019-11-04 03:13:55,四川省上海市山亭张街M座 716502
丛桂珍,M,321300195301191256,18730170242,jzheng@hotmail.com,时空盒数字科技有限公司,数码直印/菲林输出,501823728065,140986,2020-04-12 15:05:16,贵州省兴安盟市丰都陈街a座 783903
李桂芳,M,360703197201285534,15681996362,eyu@hotmail.com,MBP软件信息有限公司,房地产内勤,2289442040888770,9019,2020-07-09 16:08:26,内蒙古自治区飞县徐汇南宁街Z座 362302
程建国,M,13082519420812321X,15132090610,qiangdeng@yahoo.com,方正科技科技有限公司,专科医生,4769391197018933918,168952,2020-05-15 00:48:43,河北省永安市永川太原街n座 668239
吴刚,M,320382193212142086,18209954611,vqin@yahoo.com,商软冠联网络有限公司,小学教师,4814335106738574061,50385,2020-08-04 12:43:47,香港特别行政区乌鲁木齐县平山李街c座 331194
段宁,M,411221196004106556,14538369005,taofu@gmail.com,维涛传媒有限公司,其他,501887706262,184033,2020-03-29 14:45:17,内蒙古自治区莉县南长景路V座 931721
石淑珍,F,211302198108012181,15983621187,fangxiuying@gmail.com,恩悌科技有限公司,销售经理,4059267339504158,108453,2020-02-22 16:12:04,四川省明市海港武汉路S座 880668
侯玉梅,M,450981199806219653,13337188519,fengna@gmail.com,信诚致远网络有限公司,传菜员,30006068476002,141020,2019-10-04 17:51:27,安徽省伟县牧野季路Z座 530954
丁莹,F,530111196006304538,13943784555,mlong@hotmail.com,创汇网络有限公司,广告客户总监/副总监,3598558615517264,97605,2019-10-23 11:05:34,天津市呼和浩特县淄川佛山街w座 905836
巩旭,F,360121193304046714,18920831446,msun@gmail.com,通际名联科技有限公司,总裁助理/总经理助理,180081505718199,4516,2020-07-26 17:00:42,澳门特别行政区宇县西峰孟街s座 791255
李磊,M,420606195809178834,15005569359,vzeng@hotmail.com,中建创业信息有限公司,行程管理/计调,379928152061276,112829,2020-03-19 17:43:10,西藏自治区嘉禾市牧野济南路R座 606899
尹秀兰,F,371581194701048620,14598523206,hduan@hotmail.com,盟新传媒有限公司,其他,4512359273450257,116046,2020-01-31 11:35:40,黑龙江省雪梅市江北陈街O座 229546
王萍,M,340122199305296192,14522539482,chaoding@hotmail.com,昂歌信息传媒有限公司,加油站工作员,180063232118901,194094,2019-10-09 11:35:19,澳门特别行政区龙县梁平武汉路b座 342133
董峰,M,640122197305115728,15574575826,fangbai@yahoo.com,毕博诚科技有限公司,广告客户总监/副总监,2296225121364709,126301,2019-08-31 10:33:04,上海市兴安盟县安次拉萨路F座 273083
马颖,M,652301198111298826,15675377598,jmeng@yahoo.com,巨奥科技有限公司,二手车评估师,4398681546069,11242,2019-10-12 07:27:00,贵州省斌县孝南罗路L座 773514
赵琴,F,63252220000627272X,14526845248,liaojie@hotmail.com,和泰科技有限公司,公关专员,30394066339533,108056,2020-05-24 21:43:50,天津市福州市安次柳州街A座 360925
朱强,F,500119194309303950,14531092792,juanwei@hotmail.com,凌云传媒有限公司,机场代表,4657798076358616323,90993,2019-10-05 11:59:25,贵州省婷婷市房山张街l座 233188
张欣,F,610824199006287794,18259348074,mzhong@gmail.com,九方网络有限公司,农/林/牧/渔,30139820381192,176000,2019-11-03 23:58:41,西藏自治区昆明市长寿长春街i座 865276
郭华,F,62102119821031656X,18549040796,mingchang@hotmail.com,银嘉网络有限公司,汽车检验/检测,676385315152,59069,2020-01-10 15:46:49,云南省雷县东城冯街g座 281322
张旭,M,140123197404283549,15739211300,ming84@yahoo.com,银嘉网络有限公司,兽医,6563389518522845,60985,2019-12-12 21:42:00,内蒙古自治区北镇市永川沈阳路N座 610724
孙秀珍,F,350723197508086437,15670179362,juan12@gmail.com,同兴万点网络有限公司,美容保健,2287195611501949,70784,2020-02-07 03:10:14,上海市汕尾市上街银川路q座 779260
张春梅,M,360827197112236999,15522346339,jingqian@gmail.com,万迅电脑传媒有限公司,材料工程师,3537484997885837,118090,2020-03-28 09:09:37,福建省马鞍山市滨城兰州街a座 796651
冯伟,M,652122196201247207,15567894779,guiying27@hotmail.com,网新恒天网络有限公司,磨工,573437860063,1167,2020-04-26 06:56:10,宁夏回族自治区丽丽市西峰荆门街c座 103193
严辉,F,511028199612104539,14501225202,xiama@gmail.com,凌云网络有限公司,配置管理工程师,3550490624438470,164330,2020-07-28 02:33:12,安徽省秀荣市永川刘街Y座 856930
徐婷,F,410700194702105863,15003526405,xiulanzheng@yahoo.com,图龙信息信息有限公司,税务专员/助理,574293289561,107354,2019-10-05 22:01:03,青海省澳门市门头沟方街y座 430927
田强,M,652122200008023649,13988853642,huchao@hotmail.com,华泰通安传媒有限公司,资金专员,060480423403,155720,2019-10-20 07:03:39,云南省南宁市长寿梁路F座 130521
贾健,F,440701196411140176,14776041229,jingyuan@yahoo.com,黄石金承科技有限公司,兽医,213101993822476,191740,2020-01-19 20:47:20,青海省通辽县秀英郭路Y座 663469
王伟,F,210904193601159752,13824484097,fang28@gmail.com,万迅电脑信息有限公司,茶艺师,4217467393799038,97202,2019-09-11 02:03:23,广东省惠州县东丽邓路F座 457129
贾宁,M,130104196905213199,14506060644,chao08@yahoo.com,联通时科传媒有限公司,网站策划,4689161381677707,69670,2019-12-11 11:42:14,山东省玉华市吉区胡街o座 319995
